,code,count,week,state,deaths,July 2019 Estimate,normalized_counts
1670,OR,6,10,Oregon,748,4217737,1.4225638061358496e-06
1671,OR,4,11,Oregon,683,4217737,9.483758707572331e-07
1672,OR,6,12,Oregon,727,4217737,1.4225638061358496e-06
1673,OR,4,13,Oregon,731,4217737,9.483758707572331e-07
1674,OR,14,14,Oregon,689,4217737,3.3193155476503158e-06
1675,OR,7,15,Oregon,760,4217737,1.6596577738251579e-06
1676,OR,9,16,Oregon,713,4217737,2.1338457092037744e-06
1677,OR,7,17,Oregon,759,4217737,1.6596577738251579e-06
1678,OR,6,18,Oregon,740,4217737,1.4225638061358496e-06
1679,OR,6,19,Oregon,719,4217737,1.4225638061358496e-06
1680,OR,6,20,Oregon,768,4217737,1.4225638061358496e-06
1681,OR,6,21,Oregon,777,4217737,1.4225638061358496e-06
1682,OR,8,22,Oregon,789,4217737,1.8967517415144662e-06
1683,OR,8,23,Oregon,749,4217737,1.8967517415144662e-06
1684,OR,7,24,Oregon,707,4217737,1.6596577738251579e-06
1685,OR,8,25,Oregon,737,4217737,1.8967517415144662e-06
1686,OR,6,26,Oregon,790,4217737,1.4225638061358496e-06
1687,OR,11,27,Oregon,730,4217737,2.608033644582391e-06
1688,OR,5,28,Oregon,733,4217737,1.1854698384465414e-06
1689,OR,12,29,Oregon,761,4217737,2.8451276122716992e-06
1690,OR,6,30,Oregon,713,4217737,1.4225638061358496e-06
1691,OR,7,31,Oregon,763,4217737,1.6596577738251579e-06
1692,OR,8,32,Oregon,782,4217737,1.8967517415144662e-06
1693,OR,10,33,Oregon,835,4217737,2.3709396768930827e-06
1694,OR,34,34,Oregon,838,4217737,8.061194901436481e-06
1695,OR,11,35,Oregon,835,4217737,2.608033644582391e-06
1696,OR,9,36,Oregon,880,4217737,2.1338457092037744e-06
1697,OR,10,37,Oregon,936,4217737,2.3709396768930827e-06
1698,OR,6,38,Oregon,941,4217737,1.4225638061358496e-06
1699,OR,8,39,Oregon,979,4217737,1.8967517415144662e-06
1700,OR,15,40,Oregon,878,4217737,3.556409515339624e-06
1701,OR,5,41,Oregon,904,4217737,1.1854698384465414e-06
1702,OR,7,42,Oregon,885,4217737,1.6596577738251579e-06
1703,OR,2,43,Oregon,888,4217737,4.7418793537861654e-07
1704,OR,6,44,Oregon,852,4217737,1.4225638061358496e-06
1705,OR,7,45,Oregon,835,4217737,1.6596577738251579e-06
1706,OR,10,46,Oregon,835,4217737,2.3709396768930827e-06
1707,OR,4,47,Oregon,791,4217737,9.483758707572331e-07
1708,OR,7,48,Oregon,812,4217737,1.6596577738251579e-06
1709,OR,7,49,Oregon,799,4217737,1.6596577738251579e-06
1710,ME,1,0,Maine,277,1344212,7.439302729033813e-07
1711,ME,1,1,Maine,279,1344212,7.439302729033813e-07
1712,ME,2,6,Maine,277,1344212,1.4878605458067626e-06
1713,ME,1,7,Maine,293,1344212,7.439302729033813e-07
1714,ME,1,8,Maine,256,1344212,7.439302729033813e-07
1715,ME,3,10,Maine,302,1344212,2.231790818710144e-06
1716,ME,3,11,Maine,255,1344212,2.231790818710144e-06
1717,ME,2,13,Maine,275,1344212,1.4878605458067626e-06
1718,ME,1,14,Maine,299,1344212,7.439302729033813e-07
1719,ME,3,15,Maine,280,1344212,2.231790818710144e-06
1720,ME,3,16,Maine,289,1344212,2.231790818710144e-06
1721,ME,2,17,Maine,294,1344212,1.4878605458067626e-06
1722,ME,1,18,Maine,282,1344212,7.439302729033813e-07
1723,ME,1,19,Maine,283,1344212,7.439302729033813e-07
1724,ME,1,20,Maine,276,1344212,7.439302729033813e-07
1725,ME,1,21,Maine,280,1344212,7.439302729033813e-07
1726,ME,2,22,Maine,312,1344212,1.4878605458067626e-06
1727,ME,1,23,Maine,285,1344212,7.439302729033813e-07
1728,ME,1,24,Maine,289,1344212,7.439302729033813e-07
1729,ME,1,26,Maine,299,1344212,7.439302729033813e-07
1730,ME,1,27,Maine,309,1344212,7.439302729033813e-07
1731,ME,1,28,Maine,289,1344212,7.439302729033813e-07
1732,ME,2,29,Maine,302,1344212,1.4878605458067626e-06
1733,ME,2,30,Maine,275,1344212,1.4878605458067626e-06
1734,ME,2,31,Maine,275,1344212,1.4878605458067626e-06
1735,ME,3,33,Maine,334,1344212,2.231790818710144e-06
1736,ME,4,34,Maine,323,1344212,2.975721091613525e-06
1737,ME,4,35,Maine,307,1344212,2.975721091613525e-06
1738,ME,1,36,Maine,349,1344212,7.439302729033813e-07
1739,ME,4,37,Maine,342,1344212,2.975721091613525e-06
1740,ME,3,38,Maine,353,1344212,2.231790818710144e-06
1741,ME,4,39,Maine,324,1344212,2.975721091613525e-06
1742,ME,1,40,Maine,347,1344212,7.439302729033813e-07
1743,ME,1,41,Maine,350,1344212,7.439302729033813e-07
1744,ME,1,42,Maine,344,1344212,7.439302729033813e-07
1745,ME,1,44,Maine,335,1344212,7.439302729033813e-07
1746,ME,1,45,Maine,356,1344212,7.439302729033813e-07
1747,ME,2,47,Maine,327,1344212,1.4878605458067626e-06
1748,ME,2,49,Maine,280,1344212,1.4878605458067626e-06
1749,MS,1,0,Mississippi,625,2976149,3.360046825612562e-07
1750,MS,1,3,Mississippi,699,2976149,3.360046825612562e-07
1751,MS,1,4,Mississippi,732,2976149,3.360046825612562e-07
1752,MS,2,5,Mississippi,750,2976149,6.720093651225124e-07
1753,MS,3,6,Mississippi,751,2976149,1.0080140476837686e-06
1754,MS,1,7,Mississippi,748,2976149,3.360046825612562e-07
1755,MS,1,8,Mississippi,775,2976149,3.360046825612562e-07
1756,MS,2,9,Mississippi,725,2976149,6.720093651225124e-07
1757,MS,1,11,Mississippi,728,2976149,3.360046825612562e-07
1758,MS,2,13,Mississippi,743,2976149,6.720093651225124e-07
1759,MS,1,14,Mississippi,721,2976149,3.360046825612562e-07
1760,MS,6,15,Mississippi,711,2976149,2.016028095367537e-06
1761,MS,3,16,Mississippi,797,2976149,1.0080140476837686e-06
1762,MS,3,17,Mississippi,784,2976149,1.0080140476837686e-06
1763,MS,4,18,Mississippi,886,2976149,1.3440187302450248e-06
1764,MS,2,19,Mississippi,871,2976149,6.720093651225124e-07
1765,MS,2,20,Mississippi,915,2976149,6.720093651225124e-07
1766,MS,2,21,Mississippi,860,2976149,6.720093651225124e-07
1767,MS,1,22,Mississippi,813,2976149,3.360046825612562e-07
1768,MS,3,23,Mississippi,813,2976149,1.0080140476837686e-06
1769,MS,2,24,Mississippi,736,2976149,6.720093651225124e-07
1770,MS,2,25,Mississippi,745,2976149,6.720093651225124e-07
1771,MS,1,27,Mississippi,723,2976149,3.360046825612562e-07
1772,MS,2,30,Mississippi,680,2976149,6.720093651225124e-07
1773,MS,6,33,Mississippi,750,2976149,2.016028095367537e-06
1774,MS,23,34,Mississippi,785,2976149,7.728107698908891e-06
1775,MS,2,35,Mississippi,793,2976149,6.720093651225124e-07
1776,MS,4,36,Mississippi,820,2976149,1.3440187302450248e-06
1777,MS,7,37,Mississippi,850,2976149,2.352032777928793e-06
1778,MS,1,38,Mississippi,959,2976149,3.360046825612562e-07
1779,MS,4,40,Mississippi,994,2976149,1.3440187302450248e-06
1780,MS,4,42,Mississippi,1046,2976149,1.3440187302450248e-06
1781,MS,1,43,Mississippi,1057,2976149,3.360046825612562e-07
1782,MS,2,45,Mississippi,914,2976149,6.720093651225124e-07
1783,MS,3,46,Mississippi,862,2976149,1.0080140476837686e-06
1784,MS,1,48,Mississippi,803,2976149,3.360046825612562e-07
1785,MS,2,49,Mississippi,841,2976149,6.720093651225124e-07
1786,ID,1,1,Idaho,332,1787065,5.59576736156771e-07
1787,ID,1,4,Idaho,283,1787065,5.59576736156771e-07
1788,ID,3,7,Idaho,304,1787065,1.6787302084703131e-06
1789,ID,1,8,Idaho,269,1787065,5.59576736156771e-07
1790,ID,1,9,Idaho,262,1787065,5.59576736156771e-07
1791,ID,1,13,Idaho,282,1787065,5.59576736156771e-07
1792,ID,4,14,Idaho,296,1787065,2.238306944627084e-06
1793,ID,2,15,Idaho,281,1787065,1.119153472313542e-06
1794,ID,2,16,Idaho,287,1787065,1.119153472313542e-06
1795,ID,4,17,Idaho,312,1787065,2.238306944627084e-06
1796,ID,1,19,Idaho,327,1787065,5.59576736156771e-07
1797,ID,1,20,Idaho,312,1787065,5.59576736156771e-07
1798,ID,1,21,Idaho,319,1787065,5.59576736156771e-07
1799,ID,4,22,Idaho,360,1787065,2.238306944627084e-06
1800,ID,3,23,Idaho,327,1787065,1.6787302084703131e-06
1801,ID,1,24,Idaho,352,1787065,5.59576736156771e-07
1802,ID,2,25,Idaho,321,1787065,1.119153472313542e-06
1803,ID,1,26,Idaho,320,1787065,5.59576736156771e-07
1804,ID,3,31,Idaho,341,1787065,1.6787302084703131e-06
1805,ID,2,32,Idaho,351,1787065,1.119153472313542e-06
1806,ID,2,33,Idaho,365,1787065,1.119153472313542e-06
1807,ID,8,34,Idaho,410,1787065,4.476613889254168e-06
1808,ID,5,35,Idaho,391,1787065,2.797883680783855e-06
1809,ID,2,36,Idaho,424,1787065,1.119153472313542e-06
1810,ID,4,37,Idaho,397,1787065,2.238306944627084e-06
1811,ID,1,38,Idaho,373,1787065,5.59576736156771e-07
1812,ID,3,40,Idaho,390,1787065,1.6787302084703131e-06
1813,ID,4,41,Idaho,349,1787065,2.238306944627084e-06
1814,ID,1,42,Idaho,389,1787065,5.59576736156771e-07
1815,ID,1,43,Idaho,340,1787065,5.59576736156771e-07
1816,ID,1,44,Idaho,339,1787065,5.59576736156771e-07
1817,ID,2,45,Idaho,284,1787065,1.119153472313542e-06
1818,ID,2,46,Idaho,328,1787065,1.119153472313542e-06
1819,WV,1,1,West Virginia,491,1792147,5.579899416733114e-07
1820,WV,1,4,West Virginia,419,1792147,5.579899416733114e-07
1821,WV,1,6,West Virginia,482,1792147,5.579899416733114e-07
1822,WV,1,8,West Virginia,477,1792147,5.579899416733114e-07
1823,WV,3,9,West Virginia,440,1792147,1.6739698250199342e-06
1824,WV,3,10,West Virginia,412,1792147,1.6739698250199342e-06
1825,WV,2,12,West Virginia,458,1792147,1.1159798833466228e-06
1826,WV,1,13,West Virginia,419,1792147,5.579899416733114e-07
1827,WV,2,15,West Virginia,425,1792147,1.1159798833466228e-06
1828,WV,1,16,West Virginia,436,1792147,5.579899416733114e-07
1829,WV,2,18,West Virginia,501,1792147,1.1159798833466228e-06
1830,WV,3,19,West Virginia,474,1792147,1.6739698250199342e-06
1831,WV,1,20,West Virginia,494,1792147,5.579899416733114e-07
1832,WV,2,21,West Virginia,462,1792147,1.1159798833466228e-06
1833,WV,2,23,West Virginia,442,1792147,1.1159798833466228e-06
1834,WV,2,24,West Virginia,460,1792147,1.1159798833466228e-06
1835,WV,3,25,West Virginia,468,1792147,1.6739698250199342e-06
1836,WV,4,26,West Virginia,484,1792147,2.2319597666932456e-06
1837,WV,2,27,West Virginia,495,1792147,1.1159798833466228e-06
1838,WV,1,29,West Virginia,500,1792147,5.579899416733114e-07
1839,WV,1,31,West Virginia,471,1792147,5.579899416733114e-07
1840,WV,1,32,West Virginia,485,1792147,5.579899416733114e-07
1841,WV,26,34,West Virginia,554,1792147,1.4507738483506097e-05
1842,WV,4,35,West Virginia,524,1792147,2.2319597666932456e-06
1843,WV,4,37,West Virginia,636,1792147,2.2319597666932456e-06
1844,WV,1,38,West Virginia,647,1792147,5.579899416733114e-07
1845,WV,2,39,West Virginia,695,1792147,1.1159798833466228e-06
1846,WV,3,41,West Virginia,722,1792147,1.6739698250199342e-06
1847,WV,2,43,West Virginia,639,1792147,1.1159798833466228e-06
1848,WV,2,44,West Virginia,596,1792147,1.1159798833466228e-06
1849,WV,2,45,West Virginia,602,1792147,1.1159798833466228e-06
1850,WV,2,47,West Virginia,545,1792147,1.1159798833466228e-06
1851,WV,1,48,West Virginia,485,1792147,5.579899416733114e-07
1852,WV,1,49,West Virginia,469,1792147,5.579899416733114e-07
1853,SD,1,1,South Dakota,149,884659,1.1303790500068388e-06
1854,SD,1,6,South Dakota,159,884659,1.1303790500068388e-06
1855,SD,1,8,South Dakota,147,884659,1.1303790500068388e-06
1856,SD,1,9,South Dakota,162,884659,1.1303790500068388e-06
1857,SD,3,14,South Dakota,163,884659,3.3911371500205163e-06
1858,SD,3,16,South Dakota,172,884659,3.3911371500205163e-06
1859,SD,1,18,South Dakota,173,884659,1.1303790500068388e-06
1860,SD,2,19,South Dakota,151,884659,2.2607581000136775e-06
1861,SD,1,20,South Dakota,187,884659,1.1303790500068388e-06
1862,SD,1,22,South Dakota,169,884659,1.1303790500068388e-06
1863,SD,1,24,South Dakota,209,884659,1.1303790500068388e-06
1864,SD,1,25,South Dakota,182,884659,1.1303790500068388e-06
1865,SD,2,26,South Dakota,181,884659,2.2607581000136775e-06
1866,SD,4,29,South Dakota,215,884659,4.521516200027355e-06
1867,SD,1,31,South Dakota,243,884659,1.1303790500068388e-06
1868,SD,2,32,South Dakota,243,884659,2.2607581000136775e-06
1869,SD,2,33,South Dakota,356,884659,2.2607581000136775e-06
1870,SD,12,34,South Dakota,343,884659,1.3564548600082065e-05
1871,SD,3,35,South Dakota,335,884659,3.3911371500205163e-06
1872,SD,2,36,South Dakota,335,884659,2.2607581000136775e-06
1873,SD,3,37,South Dakota,305,884659,3.3911371500205163e-06
1874,SD,2,38,South Dakota,283,884659,2.2607581000136775e-06
1875,SD,1,39,South Dakota,236,884659,1.1303790500068388e-06
1876,SD,1,43,South Dakota,188,884659,1.1303790500068388e-06
1877,SD,1,46,South Dakota,188,884659,1.1303790500068388e-06
1878,SD,1,47,South Dakota,180,884659,1.1303790500068388e-06
1879,SD,1,49,South Dakota,179,884659,1.1303790500068388e-06
1880,VT,2,2,Vermont,130,623989,3.20518470678169e-06
1881,VT,1,5,Vermont,138,623989,1.602592353390845e-06
1882,VT,1,6,Vermont,121,623989,1.602592353390845e-06
1883,VT,1,8,Vermont,103,623989,1.602592353390845e-06
1884,VT,1,10,Vermont,131,623989,1.602592353390845e-06
1885,VT,2,13,Vermont,90,623989,3.20518470678169e-06
1886,VT,1,14,Vermont,124,623989,1.602592353390845e-06
1887,VT,4,17,Vermont,104,623989,6.41036941356338e-06
1888,VT,2,19,Vermont,103,623989,3.20518470678169e-06
1889,VT,2,20,Vermont,123,623989,3.20518470678169e-06
1890,VT,3,21,Vermont,104,623989,4.807777060172535e-06
1891,VT,2,22,Vermont,117,623989,3.20518470678169e-06
1892,VT,1,23,Vermont,100,623989,1.602592353390845e-06
1893,VT,2,25,Vermont,126,623989,3.20518470678169e-06
1894,VT,2,27,Vermont,120,623989,3.20518470678169e-06
1895,VT,2,28,Vermont,106,623989,3.20518470678169e-06
1896,VT,1,30,Vermont,120,623989,1.602592353390845e-06
1897,VT,1,31,Vermont,122,623989,1.602592353390845e-06
1898,VT,3,32,Vermont,117,623989,4.807777060172535e-06
1899,VT,2,33,Vermont,112,623989,3.20518470678169e-06
1900,VT,6,34,Vermont,144,623989,9.61555412034507e-06
1901,VT,1,35,Vermont,106,623989,1.602592353390845e-06
1902,VT,2,36,Vermont,123,623989,3.20518470678169e-06
1903,VT,2,37,Vermont,146,623989,3.20518470678169e-06
1904,VT,1,38,Vermont,113,623989,1.602592353390845e-06
1905,VT,1,39,Vermont,124,623989,1.602592353390845e-06
1906,VT,2,40,Vermont,150,623989,3.20518470678169e-06
1907,VT,1,41,Vermont,138,623989,1.602592353390845e-06
1908,VT,1,42,Vermont,108,623989,1.602592353390845e-06
1909,VT,2,43,Vermont,149,623989,3.20518470678169e-06
1910,VT,3,44,Vermont,124,623989,4.807777060172535e-06
1911,VT,1,45,Vermont,114,623989,1.602592353390845e-06
1912,VT,2,46,Vermont,137,623989,3.20518470678169e-06
1913,VT,1,48,Vermont,153,623989,1.602592353390845e-06
1914,VT,1,49,Vermont,168,623989,1.602592353390845e-06
1915,RI,1,2,Rhode Island,236,1059361,9.439652771812442e-07
1916,RI,1,4,Rhode Island,273,1059361,9.439652771812442e-07
1917,RI,1,5,Rhode Island,297,1059361,9.439652771812442e-07
1918,RI,1,7,Rhode Island,381,1059361,9.439652771812442e-07
1919,RI,5,8,Rhode Island,303,1059361,4.719826385906221e-06
1920,RI,1,10,Rhode Island,254,1059361,9.439652771812442e-07
1921,RI,2,11,Rhode Island,241,1059361,1.8879305543624884e-06
1922,RI,2,12,Rhode Island,209,1059361,1.8879305543624884e-06
1923,RI,2,15,Rhode Island,177,1059361,1.8879305543624884e-06
1924,RI,2,18,Rhode Island,173,1059361,1.8879305543624884e-06
1925,RI,2,19,Rhode Island,200,1059361,1.8879305543624884e-06
1926,RI,2,20,Rhode Island,209,1059361,1.8879305543624884e-06
1927,RI,2,21,Rhode Island,211,1059361,1.8879305543624884e-06
1928,RI,2,22,Rhode Island,198,1059361,1.8879305543624884e-06
1929,RI,2,23,Rhode Island,187,1059361,1.8879305543624884e-06
1930,RI,1,24,Rhode Island,207,1059361,9.439652771812442e-07
1931,RI,4,26,Rhode Island,194,1059361,3.775861108724977e-06
1932,RI,2,29,Rhode Island,214,1059361,1.8879305543624884e-06
1933,RI,2,31,Rhode Island,196,1059361,1.8879305543624884e-06
1934,RI,3,32,Rhode Island,204,1059361,2.8318958315437326e-06
1935,RI,3,33,Rhode Island,228,1059361,2.8318958315437326e-06
1936,RI,9,34,Rhode Island,235,1059361,8.495687494631197e-06
1937,RI,2,35,Rhode Island,226,1059361,1.8879305543624884e-06
1938,RI,1,36,Rhode Island,268,1059361,9.439652771812442e-07
1939,RI,3,38,Rhode Island,325,1059361,2.8318958315437326e-06
1940,RI,3,39,Rhode Island,329,1059361,2.8318958315437326e-06
1941,RI,2,41,Rhode Island,284,1059361,1.8879305543624884e-06
1942,RI,4,42,Rhode Island,295,1059361,3.775861108724977e-06
1943,RI,2,43,Rhode Island,295,1059361,1.8879305543624884e-06
1944,RI,2,44,Rhode Island,309,1059361,1.8879305543624884e-06
1945,RI,2,45,Rhode Island,263,1059361,1.8879305543624884e-06
1946,RI,2,46,Rhode Island,269,1059361,1.8879305543624884e-06
1947,RI,2,48,Rhode Island,222,1059361,1.8879305543624884e-06
1948,RI,1,49,Rhode Island,226,1059361,9.439652771812442e-07
1949,LA,1,2,Louisiana,1390,4648794,2.1510955314432088e-07
1950,LA,3,3,Louisiana,1529,4648794,6.453286594329627e-07
1951,LA,3,4,Louisiana,1360,4648794,6.453286594329627e-07
1952,LA,6,5,Louisiana,1248,4648794,1.2906573188659253e-06
1953,LA,5,6,Louisiana,1171,4648794,1.0755477657216044e-06
1954,LA,3,7,Louisiana,1129,4648794,6.453286594329627e-07
1955,LA,5,8,Louisiana,1105,4648794,1.0755477657216044e-06
1956,LA,4,9,Louisiana,1052,4648794,8.604382125772835e-07
1957,LA,2,10,Louisiana,1054,4648794,4.3021910628864176e-07
1958,LA,4,12,Louisiana,951,4648794,8.604382125772835e-07
1959,LA,5,13,Louisiana,1004,4648794,1.0755477657216044e-06
1960,LA,7,14,Louisiana,998,4648794,1.505766872010246e-06
1961,LA,3,15,Louisiana,985,4648794,6.453286594329627e-07
1962,LA,8,16,Louisiana,1061,4648794,1.720876425154567e-06
1963,LA,9,17,Louisiana,1152,4648794,1.9359859782988878e-06
1964,LA,4,18,Louisiana,1213,4648794,8.604382125772835e-07
1965,LA,8,19,Louisiana,1205,4648794,1.720876425154567e-06
1966,LA,6,20,Louisiana,1243,4648794,1.2906573188659253e-06
1967,LA,3,21,Louisiana,1181,4648794,6.453286594329627e-07
1968,LA,5,22,Louisiana,1132,4648794,1.0755477657216044e-06
1969,LA,6,23,Louisiana,1098,4648794,1.2906573188659253e-06
1970,LA,7,24,Louisiana,1110,4648794,1.505766872010246e-06
1971,LA,4,25,Louisiana,1027,4648794,8.604382125772835e-07
1972,LA,9,26,Louisiana,1040,4648794,1.9359859782988878e-06
1973,LA,2,27,Louisiana,991,4648794,4.3021910628864176e-07
1974,LA,8,28,Louisiana,1036,4648794,1.720876425154567e-06
1975,LA,4,29,Louisiana,1044,4648794,8.604382125772835e-07
1976,LA,6,30,Louisiana,991,4648794,1.2906573188659253e-06
1977,LA,1,31,Louisiana,1008,4648794,2.1510955314432088e-07
1978,LA,7,32,Louisiana,951,4648794,1.505766872010246e-06
1979,LA,7,33,Louisiana,1052,4648794,1.505766872010246e-06
1980,LA,54,34,Louisiana,1056,4648794,1.1615915869793327e-05
1981,LA,5,35,Louisiana,1068,4648794,1.0755477657216044e-06
1982,LA,5,36,Louisiana,1084,4648794,1.0755477657216044e-06
1983,LA,8,37,Louisiana,1103,4648794,1.720876425154567e-06
1984,LA,10,38,Louisiana,1238,4648794,2.1510955314432087e-06
1985,LA,11,39,Louisiana,1207,4648794,2.3662050845875297e-06
1986,LA,6,40,Louisiana,1240,4648794,1.2906573188659253e-06
1987,LA,2,41,Louisiana,1252,4648794,4.3021910628864176e-07
1988,LA,2,42,Louisiana,1392,4648794,4.3021910628864176e-07
1989,LA,3,43,Louisiana,1398,4648794,6.453286594329627e-07
1990,LA,5,44,Louisiana,1354,4648794,1.0755477657216044e-06
1991,LA,5,45,Louisiana,1240,4648794,1.0755477657216044e-06
1992,LA,6,46,Louisiana,1188,4648794,1.2906573188659253e-06
1993,LA,2,47,Louisiana,1152,4648794,4.3021910628864176e-07
1994,LA,8,48,Louisiana,1152,4648794,1.720876425154567e-06
1995,LA,4,49,Louisiana,1091,4648794,8.604382125772835e-07
1996,DE,1,2,Delaware,214,973764,1.0269428732218484e-06
1997,DE,1,3,Delaware,219,973764,1.0269428732218484e-06
1998,DE,2,4,Delaware,229,973764,2.0538857464436967e-06
1999,DE,3,5,Delaware,285,973764,3.080828619665545e-06
2000,DE,4,6,Delaware,251,973764,4.1077714928873934e-06
2001,DE,1,8,Delaware,276,973764,1.0269428732218484e-06
2002,DE,1,9,Delaware,222,973764,1.0269428732218484e-06
2003,DE,2,10,Delaware,226,973764,2.0538857464436967e-06
2004,DE,3,12,Delaware,200,973764,3.080828619665545e-06
2005,DE,1,13,Delaware,162,973764,1.0269428732218484e-06
2006,DE,2,14,Delaware,201,973764,2.0538857464436967e-06
2007,DE,3,16,Delaware,194,973764,3.080828619665545e-06
2008,DE,1,17,Delaware,191,973764,1.0269428732218484e-06
2009,DE,2,18,Delaware,201,973764,2.0538857464436967e-06
2010,DE,1,19,Delaware,195,973764,1.0269428732218484e-06
2011,DE,4,20,Delaware,197,973764,4.1077714928873934e-06
2012,DE,2,21,Delaware,189,973764,2.0538857464436967e-06
2013,DE,2,22,Delaware,194,973764,2.0538857464436967e-06
2014,DE,1,25,Delaware,198,973764,1.0269428732218484e-06
2015,DE,2,27,Delaware,202,973764,2.0538857464436967e-06
2016,DE,1,29,Delaware,203,973764,1.0269428732218484e-06
2017,DE,2,30,Delaware,203,973764,2.0538857464436967e-06
2018,DE,2,31,Delaware,215,973764,2.0538857464436967e-06
2019,DE,3,32,Delaware,195,973764,3.080828619665545e-06
2020,DE,2,33,Delaware,199,973764,2.0538857464436967e-06
2021,DE,3,34,Delaware,172,973764,3.080828619665545e-06
2022,DE,3,35,Delaware,232,973764,3.080828619665545e-06
2023,DE,4,37,Delaware,231,973764,4.1077714928873934e-06
2024,DE,2,38,Delaware,277,973764,2.0538857464436967e-06
2025,DE,2,39,Delaware,281,973764,2.0538857464436967e-06
2026,DE,1,41,Delaware,285,973764,1.0269428732218484e-06
2027,DE,1,42,Delaware,276,973764,1.0269428732218484e-06
2028,DE,2,44,Delaware,280,973764,2.0538857464436967e-06
2029,DE,1,46,Delaware,261,973764,1.0269428732218484e-06
2030,DE,2,47,Delaware,233,973764,2.0538857464436967e-06
2031,DE,2,48,Delaware,204,973764,2.0538857464436967e-06
2032,AR,1,3,Arkansas,636,3017825,3.313644760713428e-07
2033,AR,1,4,Arkansas,637,3017825,3.313644760713428e-07
2034,AR,1,6,Arkansas,630,3017825,3.313644760713428e-07
2035,AR,2,7,Arkansas,661,3017825,6.627289521426856e-07
2036,AR,1,8,Arkansas,583,3017825,3.313644760713428e-07
2037,AR,1,10,Arkansas,610,3017825,3.313644760713428e-07
2038,AR,5,11,Arkansas,649,3017825,1.6568223803567138e-06
2039,AR,3,12,Arkansas,652,3017825,9.940934282140283e-07
2040,AR,5,13,Arkansas,708,3017825,1.6568223803567138e-06
2041,AR,3,14,Arkansas,663,3017825,9.940934282140283e-07
2042,AR,1,15,Arkansas,687,3017825,3.313644760713428e-07
2043,AR,2,16,Arkansas,661,3017825,6.627289521426856e-07
2044,AR,1,17,Arkansas,695,3017825,3.313644760713428e-07
2045,AR,3,18,Arkansas,714,3017825,9.940934282140283e-07
2046,AR,6,19,Arkansas,750,3017825,1.9881868564280566e-06
2047,AR,2,20,Arkansas,736,3017825,6.627289521426856e-07
2048,AR,3,21,Arkansas,766,3017825,9.940934282140283e-07
2049,AR,1,23,Arkansas,739,3017825,3.313644760713428e-07
2050,AR,1,24,Arkansas,713,3017825,3.313644760713428e-07
2051,AR,6,25,Arkansas,722,3017825,1.9881868564280566e-06
2052,AR,1,26,Arkansas,736,3017825,3.313644760713428e-07
2053,AR,3,27,Arkansas,746,3017825,9.940934282140283e-07
2054,AR,2,28,Arkansas,784,3017825,6.627289521426856e-07
2055,AR,3,29,Arkansas,785,3017825,9.940934282140283e-07
2056,AR,3,30,Arkansas,778,3017825,9.940934282140283e-07
2057,AR,2,31,Arkansas,794,3017825,6.627289521426856e-07
2058,AR,1,32,Arkansas,790,3017825,3.313644760713428e-07
2059,AR,3,33,Arkansas,845,3017825,9.940934282140283e-07
2060,AR,14,34,Arkansas,893,3017825,4.639102664998799e-06
2061,AR,5,35,Arkansas,876,3017825,1.6568223803567138e-06
2062,AR,1,36,Arkansas,833,3017825,3.313644760713428e-07
2063,AR,4,37,Arkansas,944,3017825,1.3254579042853711e-06
2064,AR,3,38,Arkansas,912,3017825,9.940934282140283e-07
2065,AR,7,39,Arkansas,936,3017825,2.3195513324993995e-06
2066,AR,3,40,Arkansas,922,3017825,9.940934282140283e-07
2067,AR,2,41,Arkansas,968,3017825,6.627289521426856e-07
2068,AR,2,42,Arkansas,960,3017825,6.627289521426856e-07
2069,AR,1,43,Arkansas,962,3017825,3.313644760713428e-07
2070,AR,1,44,Arkansas,982,3017825,3.313644760713428e-07
2071,AR,2,45,Arkansas,873,3017825,6.627289521426856e-07
2072,AR,1,46,Arkansas,863,3017825,3.313644760713428e-07
2073,AR,2,47,Arkansas,801,3017825,6.627289521426856e-07
2074,WY,1,3,Wyoming,102,578759,1.7278349019194518e-06
2075,WY,1,7,Wyoming,83,578759,1.7278349019194518e-06
2076,WY,1,8,Wyoming,101,578759,1.7278349019194518e-06
2077,WY,1,11,Wyoming,105,578759,1.7278349019194518e-06
2078,WY,1,14,Wyoming,89,578759,1.7278349019194518e-06
2079,WY,1,15,Wyoming,102,578759,1.7278349019194518e-06
2080,WY,1,18,Wyoming,95,578759,1.7278349019194518e-06
2081,WY,1,19,Wyoming,90,578759,1.7278349019194518e-06
2082,WY,1,20,Wyoming,106,578759,1.7278349019194518e-06
2083,WY,1,21,Wyoming,113,578759,1.7278349019194518e-06
2084,WY,1,26,Wyoming,94,578759,1.7278349019194518e-06
2085,WY,1,29,Wyoming,102,578759,1.7278349019194518e-06
2086,WY,1,33,Wyoming,136,578759,1.7278349019194518e-06
2087,WY,2,34,Wyoming,132,578759,3.4556698038389036e-06
2088,WY,1,35,Wyoming,135,578759,1.7278349019194518e-06
2089,WY,2,36,Wyoming,138,578759,3.4556698038389036e-06
2090,WY,3,38,Wyoming,143,578759,5.183504705758355e-06
2091,WY,1,45,Wyoming,118,578759,1.7278349019194518e-06
2092,WY,1,47,Wyoming,102,578759,1.7278349019194518e-06
2093,ND,3,5,North Dakota,158,762062,3.9366875661035455e-06
2094,ND,1,10,North Dakota,143,762062,1.3122291887011818e-06
