,code,count,week,state,deaths,July 2019 Estimate,normalized_counts
1785,NV,30,40,Nevada,867,3080156,9.739766427414716e-06
1786,NV,22,41,Nevada,855,3080156,7.1424953801041245e-06
1787,NV,23,42,Nevada,885,3080156,7.467154261017948e-06
1788,NV,24,43,Nevada,845,3080156,7.791813141931772e-06
1789,NV,25,44,Nevada,824,3080156,8.116472022845596e-06
1790,NV,17,45,Nevada,782,3080156,5.519200975535006e-06
1791,NV,28,46,Nevada,719,3080156,9.090448665587068e-06
1792,NV,24,47,Nevada,701,3080156,7.791813141931772e-06
1793,NV,28,48,Nevada,637,3080156,9.090448665587068e-06
1794,NV,21,49,Nevada,665,3080156,6.817836499190301e-06
1795,IA,3,0,Iowa,598,3155070,9.50850535804277e-07
1796,IA,2,1,Iowa,595,3155070,6.339003572028513e-07
1797,IA,2,3,Iowa,597,3155070,6.339003572028513e-07
1798,IA,4,4,Iowa,633,3155070,1.2678007144057025e-06
1799,IA,4,5,Iowa,587,3155070,1.2678007144057025e-06
1800,IA,8,6,Iowa,673,3155070,2.535601428811405e-06
1801,IA,8,7,Iowa,702,3155070,2.535601428811405e-06
1802,IA,9,8,Iowa,674,3155070,2.8525516074128306e-06
1803,IA,8,9,Iowa,619,3155070,2.535601428811405e-06
1804,IA,6,10,Iowa,632,3155070,1.901701071608554e-06
1805,IA,7,11,Iowa,600,3155070,2.2186512502099795e-06
1806,IA,9,12,Iowa,589,3155070,2.8525516074128306e-06
1807,IA,9,13,Iowa,575,3155070,2.8525516074128306e-06
1808,IA,10,14,Iowa,552,3155070,3.1695017860142562e-06
1809,IA,10,15,Iowa,596,3155070,3.1695017860142562e-06
1810,IA,5,16,Iowa,567,3155070,1.5847508930071281e-06
1811,IA,11,17,Iowa,601,3155070,3.4864519646156822e-06
1812,IA,7,18,Iowa,651,3155070,2.2186512502099795e-06
1813,IA,14,19,Iowa,650,3155070,4.437302500419959e-06
1814,IA,14,20,Iowa,649,3155070,4.437302500419959e-06
1815,IA,5,21,Iowa,669,3155070,1.5847508930071281e-06
1816,IA,5,22,Iowa,625,3155070,1.5847508930071281e-06
1817,IA,9,23,Iowa,691,3155070,2.8525516074128306e-06
1818,IA,6,24,Iowa,597,3155070,1.901701071608554e-06
1819,IA,3,25,Iowa,637,3155070,9.50850535804277e-07
1820,IA,5,26,Iowa,642,3155070,1.5847508930071281e-06
1821,IA,7,27,Iowa,641,3155070,2.2186512502099795e-06
1822,IA,7,28,Iowa,680,3155070,2.2186512502099795e-06
1823,IA,6,29,Iowa,733,3155070,1.901701071608554e-06
1824,IA,5,30,Iowa,688,3155070,1.5847508930071281e-06
1825,IA,23,31,Iowa,750,3155070,7.28985410783279e-06
1826,IA,9,32,Iowa,759,3155070,2.8525516074128306e-06
1827,IA,8,33,Iowa,860,3155070,2.535601428811405e-06
1828,IA,21,34,Iowa,905,3155070,6.655953750629939e-06
1829,IA,16,35,Iowa,998,3155070,5.07120285762281e-06
1830,IA,16,36,Iowa,976,3155070,5.07120285762281e-06
1831,IA,19,37,Iowa,1002,3155070,6.022053393427087e-06
1832,IA,19,38,Iowa,950,3155070,6.022053393427087e-06
1833,IA,11,39,Iowa,864,3155070,3.4864519646156822e-06
1834,IA,16,40,Iowa,834,3155070,5.07120285762281e-06
1835,IA,6,41,Iowa,741,3155070,1.901701071608554e-06
1836,IA,6,42,Iowa,798,3155070,1.901701071608554e-06
1837,IA,10,43,Iowa,753,3155070,3.1695017860142562e-06
1838,IA,5,44,Iowa,745,3155070,1.5847508930071281e-06
1839,IA,8,45,Iowa,643,3155070,2.535601428811405e-06
1840,IA,20,46,Iowa,648,3155070,6.3390035720285124e-06
1841,IA,7,47,Iowa,607,3155070,2.2186512502099795e-06
1842,IA,7,48,Iowa,657,3155070,2.2186512502099795e-06
1843,IA,9,49,Iowa,584,3155070,2.8525516074128306e-06
1844,SD,2,0,South Dakota,162,884659,2.2607581000136775e-06
1845,SD,1,3,South Dakota,150,884659,1.1303790500068388e-06
1846,SD,3,4,South Dakota,154,884659,3.3911371500205163e-06
1847,SD,1,7,South Dakota,181,884659,1.1303790500068388e-06
1848,SD,2,8,South Dakota,147,884659,2.2607581000136775e-06
1849,SD,1,9,South Dakota,162,884659,1.1303790500068388e-06
1850,SD,1,10,South Dakota,157,884659,1.1303790500068388e-06
1851,SD,3,11,South Dakota,147,884659,3.3911371500205163e-06
1852,SD,1,12,South Dakota,159,884659,1.1303790500068388e-06
1853,SD,1,14,South Dakota,163,884659,1.1303790500068388e-06
1854,SD,3,15,South Dakota,160,884659,3.3911371500205163e-06
1855,SD,2,17,South Dakota,158,884659,2.2607581000136775e-06
1856,SD,4,18,South Dakota,173,884659,4.521516200027355e-06
1857,SD,2,19,South Dakota,151,884659,2.2607581000136775e-06
1858,SD,2,20,South Dakota,187,884659,2.2607581000136775e-06
1859,SD,1,21,South Dakota,162,884659,1.1303790500068388e-06
1860,SD,3,22,South Dakota,169,884659,3.3911371500205163e-06
1861,SD,4,23,South Dakota,189,884659,4.521516200027355e-06
1862,SD,4,24,South Dakota,209,884659,4.521516200027355e-06
1863,SD,1,25,South Dakota,182,884659,1.1303790500068388e-06
1864,SD,2,26,South Dakota,181,884659,2.2607581000136775e-06
1865,SD,5,27,South Dakota,191,884659,5.651895250034194e-06
1866,SD,4,28,South Dakota,206,884659,4.521516200027355e-06
1867,SD,3,29,South Dakota,215,884659,3.3911371500205163e-06
1868,SD,3,30,South Dakota,201,884659,3.3911371500205163e-06
1869,SD,11,31,South Dakota,243,884659,1.2434169550075226e-05
1870,SD,6,32,South Dakota,243,884659,6.782274300041033e-06
1871,SD,2,33,South Dakota,356,884659,2.2607581000136775e-06
1872,SD,8,34,South Dakota,343,884659,9.04303240005471e-06
1873,SD,10,35,South Dakota,335,884659,1.1303790500068389e-05
1874,SD,8,36,South Dakota,335,884659,9.04303240005471e-06
1875,SD,6,37,South Dakota,305,884659,6.782274300041033e-06
1876,SD,6,38,South Dakota,283,884659,6.782274300041033e-06
1877,SD,1,39,South Dakota,236,884659,1.1303790500068388e-06
1878,SD,2,40,South Dakota,206,884659,2.2607581000136775e-06
1879,SD,4,41,South Dakota,211,884659,4.521516200027355e-06
1880,SD,1,43,South Dakota,188,884659,1.1303790500068388e-06
1881,SD,2,44,South Dakota,189,884659,2.2607581000136775e-06
1882,SD,2,45,South Dakota,203,884659,2.2607581000136775e-06
1883,SD,2,46,South Dakota,188,884659,2.2607581000136775e-06
1884,SD,2,47,South Dakota,180,884659,2.2607581000136775e-06
1885,SD,1,48,South Dakota,167,884659,1.1303790500068388e-06
1886,SD,1,49,South Dakota,179,884659,1.1303790500068388e-06
1887,NH,2,0,New Hampshire,252,1359711,1.470900801714482e-06
1888,NH,2,1,New Hampshire,258,1359711,1.470900801714482e-06
1889,NH,2,3,New Hampshire,270,1359711,1.470900801714482e-06
1890,NH,5,5,New Hampshire,274,1359711,3.677252004286205e-06
1891,NH,1,6,New Hampshire,266,1359711,7.35450400857241e-07
1892,NH,4,7,New Hampshire,292,1359711,2.941801603428964e-06
1893,NH,7,8,New Hampshire,285,1359711,5.148152806000687e-06
1894,NH,5,9,New Hampshire,268,1359711,3.677252004286205e-06
1895,NH,1,10,New Hampshire,250,1359711,7.35450400857241e-07
1896,NH,6,11,New Hampshire,259,1359711,4.412702405143446e-06
1897,NH,2,12,New Hampshire,302,1359711,1.470900801714482e-06
1898,NH,3,13,New Hampshire,238,1359711,2.206351202571723e-06
1899,NH,6,14,New Hampshire,250,1359711,4.412702405143446e-06
1900,NH,4,15,New Hampshire,247,1359711,2.941801603428964e-06
1901,NH,4,16,New Hampshire,249,1359711,2.941801603428964e-06
1902,NH,6,17,New Hampshire,231,1359711,4.412702405143446e-06
1903,NH,3,18,New Hampshire,266,1359711,2.206351202571723e-06
1904,NH,4,19,New Hampshire,248,1359711,2.941801603428964e-06
1905,NH,7,20,New Hampshire,233,1359711,5.148152806000687e-06
1906,NH,2,21,New Hampshire,230,1359711,1.470900801714482e-06
1907,NH,2,22,New Hampshire,250,1359711,1.470900801714482e-06
1908,NH,2,23,New Hampshire,231,1359711,1.470900801714482e-06
1909,NH,2,24,New Hampshire,234,1359711,1.470900801714482e-06
1910,NH,4,25,New Hampshire,228,1359711,2.941801603428964e-06
1911,NH,3,26,New Hampshire,226,1359711,2.206351202571723e-06
1912,NH,4,27,New Hampshire,273,1359711,2.941801603428964e-06
1913,NH,4,28,New Hampshire,222,1359711,2.941801603428964e-06
1914,NH,4,29,New Hampshire,255,1359711,2.941801603428964e-06
1915,NH,5,30,New Hampshire,253,1359711,3.677252004286205e-06
1916,NH,8,31,New Hampshire,234,1359711,5.883603206857928e-06
1917,NH,3,32,New Hampshire,257,1359711,2.206351202571723e-06
1918,NH,3,33,New Hampshire,263,1359711,2.206351202571723e-06
1919,NH,6,34,New Hampshire,285,1359711,4.412702405143446e-06
1920,NH,5,35,New Hampshire,259,1359711,3.677252004286205e-06
1921,NH,3,36,New Hampshire,284,1359711,2.206351202571723e-06
1922,NH,3,37,New Hampshire,313,1359711,2.206351202571723e-06
1923,NH,6,38,New Hampshire,312,1359711,4.412702405143446e-06
1924,NH,2,39,New Hampshire,288,1359711,1.470900801714482e-06
1925,NH,4,40,New Hampshire,357,1359711,2.941801603428964e-06
1926,NH,6,41,New Hampshire,304,1359711,4.412702405143446e-06
1927,NH,9,42,New Hampshire,323,1359711,6.619053607715169e-06
1928,NH,7,43,New Hampshire,357,1359711,5.148152806000687e-06
1929,NH,5,44,New Hampshire,296,1359711,3.677252004286205e-06
1930,NH,4,45,New Hampshire,272,1359711,2.941801603428964e-06
1931,NH,3,46,New Hampshire,289,1359711,2.206351202571723e-06
1932,NH,2,47,New Hampshire,257,1359711,1.470900801714482e-06
1933,NH,1,48,New Hampshire,264,1359711,7.35450400857241e-07
1934,NH,3,49,New Hampshire,244,1359711,2.206351202571723e-06
1935,DE,2,0,Delaware,221,973764,2.0538857464436967e-06
1936,DE,5,1,Delaware,188,973764,5.134714366109242e-06
1937,DE,2,2,Delaware,214,973764,2.0538857464436967e-06
1938,DE,1,3,Delaware,219,973764,1.0269428732218484e-06
1939,DE,5,4,Delaware,229,973764,5.134714366109242e-06
1940,DE,1,5,Delaware,285,973764,1.0269428732218484e-06
1941,DE,3,6,Delaware,251,973764,3.080828619665545e-06
1942,DE,2,7,Delaware,271,973764,2.0538857464436967e-06
1943,DE,9,8,Delaware,276,973764,9.242485858996636e-06
1944,DE,3,9,Delaware,222,973764,3.080828619665545e-06
1945,DE,3,10,Delaware,226,973764,3.080828619665545e-06
1946,DE,1,11,Delaware,182,973764,1.0269428732218484e-06
1947,DE,2,12,Delaware,200,973764,2.0538857464436967e-06
1948,DE,6,13,Delaware,162,973764,6.16165723933109e-06
1949,DE,6,14,Delaware,201,973764,6.16165723933109e-06
1950,DE,2,15,Delaware,201,973764,2.0538857464436967e-06
1951,DE,4,16,Delaware,194,973764,4.1077714928873934e-06
1952,DE,3,17,Delaware,191,973764,3.080828619665545e-06
1953,DE,3,18,Delaware,201,973764,3.080828619665545e-06
1954,DE,3,19,Delaware,195,973764,3.080828619665545e-06
1955,DE,5,20,Delaware,197,973764,5.134714366109242e-06
1956,DE,4,21,Delaware,189,973764,4.1077714928873934e-06
1957,DE,5,22,Delaware,194,973764,5.134714366109242e-06
1958,DE,2,24,Delaware,208,973764,2.0538857464436967e-06
1959,DE,2,25,Delaware,198,973764,2.0538857464436967e-06
1960,DE,2,26,Delaware,161,973764,2.0538857464436967e-06
1961,DE,5,27,Delaware,202,973764,5.134714366109242e-06
1962,DE,4,28,Delaware,202,973764,4.1077714928873934e-06
1963,DE,2,30,Delaware,203,973764,2.0538857464436967e-06
1964,DE,3,31,Delaware,215,973764,3.080828619665545e-06
1965,DE,1,32,Delaware,195,973764,1.0269428732218484e-06
1966,DE,2,33,Delaware,199,973764,2.0538857464436967e-06
1967,DE,8,34,Delaware,172,973764,8.215542985774787e-06
1968,DE,5,35,Delaware,232,973764,5.134714366109242e-06
1969,DE,4,36,Delaware,199,973764,4.1077714928873934e-06
1970,DE,7,37,Delaware,231,973764,7.1886001125529385e-06
1971,DE,7,38,Delaware,277,973764,7.1886001125529385e-06
1972,DE,5,39,Delaware,281,973764,5.134714366109242e-06
1973,DE,9,40,Delaware,289,973764,9.242485858996636e-06
1974,DE,3,41,Delaware,285,973764,3.080828619665545e-06
1975,DE,3,42,Delaware,276,973764,3.080828619665545e-06
1976,DE,3,43,Delaware,287,973764,3.080828619665545e-06
1977,DE,7,44,Delaware,280,973764,7.1886001125529385e-06
1978,DE,4,45,Delaware,266,973764,4.1077714928873934e-06
1979,DE,1,46,Delaware,261,973764,1.0269428732218484e-06
1980,DE,1,47,Delaware,233,973764,1.0269428732218484e-06
1981,DE,3,48,Delaware,204,973764,3.080828619665545e-06
1982,DE,2,49,Delaware,212,973764,2.0538857464436967e-06
1983,ID,1,0,Idaho,308,1787065,5.59576736156771e-07
1984,ID,4,1,Idaho,332,1787065,2.238306944627084e-06
1985,ID,2,2,Idaho,271,1787065,1.119153472313542e-06
1986,ID,1,3,Idaho,306,1787065,5.59576736156771e-07
1987,ID,1,4,Idaho,283,1787065,5.59576736156771e-07
1988,ID,4,5,Idaho,262,1787065,2.238306944627084e-06
1989,ID,1,6,Idaho,252,1787065,5.59576736156771e-07
1990,ID,2,7,Idaho,304,1787065,1.119153472313542e-06
1991,ID,4,8,Idaho,269,1787065,2.238306944627084e-06
1992,ID,4,9,Idaho,262,1787065,2.238306944627084e-06
1993,ID,3,10,Idaho,279,1787065,1.6787302084703131e-06
1994,ID,6,11,Idaho,294,1787065,3.3574604169406263e-06
1995,ID,7,13,Idaho,282,1787065,3.917037153097397e-06
1996,ID,6,14,Idaho,296,1787065,3.3574604169406263e-06
1997,ID,1,15,Idaho,281,1787065,5.59576736156771e-07
1998,ID,8,16,Idaho,287,1787065,4.476613889254168e-06
1999,ID,7,17,Idaho,312,1787065,3.917037153097397e-06
2000,ID,6,18,Idaho,328,1787065,3.3574604169406263e-06
2001,ID,4,19,Idaho,327,1787065,2.238306944627084e-06
2002,ID,2,20,Idaho,312,1787065,1.119153472313542e-06
2003,ID,7,21,Idaho,319,1787065,3.917037153097397e-06
2004,ID,6,22,Idaho,360,1787065,3.3574604169406263e-06
2005,ID,6,23,Idaho,327,1787065,3.3574604169406263e-06
2006,ID,1,24,Idaho,352,1787065,5.59576736156771e-07
2007,ID,4,25,Idaho,321,1787065,2.238306944627084e-06
2008,ID,3,26,Idaho,320,1787065,1.6787302084703131e-06
2009,ID,5,27,Idaho,292,1787065,2.797883680783855e-06
2010,ID,2,28,Idaho,328,1787065,1.119153472313542e-06
2011,ID,5,29,Idaho,300,1787065,2.797883680783855e-06
2012,ID,3,30,Idaho,326,1787065,1.6787302084703131e-06
2013,ID,8,31,Idaho,341,1787065,4.476613889254168e-06
2014,ID,4,32,Idaho,351,1787065,2.238306944627084e-06
2015,ID,3,33,Idaho,365,1787065,1.6787302084703131e-06
2016,ID,4,34,Idaho,410,1787065,2.238306944627084e-06
2017,ID,9,35,Idaho,391,1787065,5.036190625410939e-06
2018,ID,6,36,Idaho,424,1787065,3.3574604169406263e-06
2019,ID,8,37,Idaho,397,1787065,4.476613889254168e-06
2020,ID,8,38,Idaho,373,1787065,4.476613889254168e-06
2021,ID,8,39,Idaho,394,1787065,4.476613889254168e-06
2022,ID,7,40,Idaho,390,1787065,3.917037153097397e-06
2023,ID,7,41,Idaho,349,1787065,3.917037153097397e-06
2024,ID,1,42,Idaho,389,1787065,5.59576736156771e-07
2025,ID,2,43,Idaho,340,1787065,1.119153472313542e-06
2026,ID,2,44,Idaho,339,1787065,1.119153472313542e-06
2027,ID,7,45,Idaho,284,1787065,3.917037153097397e-06
2028,ID,5,46,Idaho,328,1787065,2.797883680783855e-06
2029,ID,1,47,Idaho,305,1787065,5.59576736156771e-07
2030,ID,2,49,Idaho,302,1787065,1.119153472313542e-06
2031,MN,1,0,Minnesota,894,5639632,1.7731653412846795e-07
2032,MN,6,1,Minnesota,909,5639632,1.0638992047708078e-06
2033,MN,1,2,Minnesota,928,5639632,1.7731653412846795e-07
2034,MN,1,3,Minnesota,943,5639632,1.7731653412846795e-07
2035,MN,9,4,Minnesota,955,5639632,1.5958488071562117e-06
2036,MN,9,5,Minnesota,1016,5639632,1.5958488071562117e-06
2037,MN,13,6,Minnesota,1042,5639632,2.3051149436700834e-06
2038,MN,22,7,Minnesota,1057,5639632,3.900963750826295e-06
2039,MN,22,8,Minnesota,1000,5639632,3.900963750826295e-06
2040,MN,20,9,Minnesota,1005,5639632,3.546330682569359e-06
2041,MN,15,10,Minnesota,1017,5639632,2.6597480119270194e-06
2042,MN,11,11,Minnesota,1038,5639632,1.9504818754131473e-06
2043,MN,17,12,Minnesota,973,5639632,3.014381080183955e-06
2044,MN,19,13,Minnesota,941,5639632,3.369014148440891e-06
2045,MN,23,14,Minnesota,840,5639632,4.078280284954763e-06
2046,MN,17,15,Minnesota,876,5639632,3.014381080183955e-06
2047,MN,17,16,Minnesota,865,5639632,3.014381080183955e-06
2048,MN,17,17,Minnesota,869,5639632,3.014381080183955e-06
2049,MN,34,18,Minnesota,878,5639632,6.02876216036791e-06
2050,MN,23,19,Minnesota,818,5639632,4.078280284954763e-06
2051,MN,28,20,Minnesota,897,5639632,4.964862955597102e-06
2052,MN,16,21,Minnesota,888,5639632,2.8370645460554873e-06
2053,MN,14,22,Minnesota,907,5639632,2.482431477798551e-06
2054,MN,28,23,Minnesota,919,5639632,4.964862955597102e-06
2055,MN,21,24,Minnesota,895,5639632,3.7236472166978272e-06
2056,MN,13,25,Minnesota,893,5639632,2.3051149436700834e-06
2057,MN,13,26,Minnesota,957,5639632,2.3051149436700834e-06
2058,MN,15,27,Minnesota,969,5639632,2.6597480119270194e-06
2059,MN,17,28,Minnesota,886,5639632,3.014381080183955e-06
2060,MN,15,29,Minnesota,1013,5639632,2.6597480119270194e-06
2061,MN,21,30,Minnesota,953,5639632,3.7236472166978272e-06
2062,MN,53,31,Minnesota,1030,5639632,9.397776308808801e-06
2063,MN,23,32,Minnesota,1075,5639632,4.078280284954763e-06
2064,MN,25,33,Minnesota,1145,5639632,4.432913353211699e-06
2065,MN,33,34,Minnesota,1196,5639632,5.851445626239442e-06
2066,MN,58,35,Minnesota,1326,5639632,1.0284358979451142e-05
2067,MN,35,36,Minnesota,1397,5639632,6.206078694496379e-06
2068,MN,31,37,Minnesota,1334,5639632,5.496812557982507e-06
2069,MN,28,38,Minnesota,1382,5639632,4.964862955597102e-06
2070,MN,24,39,Minnesota,1269,5639632,4.255596819083231e-06
2071,MN,30,40,Minnesota,1203,5639632,5.319496023854039e-06
2072,MN,20,41,Minnesota,1187,5639632,3.546330682569359e-06
2073,MN,13,42,Minnesota,1138,5639632,2.3051149436700834e-06
2074,MN,21,43,Minnesota,1078,5639632,3.7236472166978272e-06
2075,MN,20,44,Minnesota,947,5639632,3.546330682569359e-06
2076,MN,25,45,Minnesota,923,5639632,4.432913353211699e-06
2077,MN,21,46,Minnesota,982,5639632,3.7236472166978272e-06
2078,MN,25,47,Minnesota,910,5639632,4.432913353211699e-06
2079,MN,15,48,Minnesota,903,5639632,2.6597480119270194e-06
2080,MN,23,49,Minnesota,967,5639632,4.078280284954763e-06
2081,WV,1,0,West Virginia,470,1792147,5.579899416733114e-07
2082,WV,3,1,West Virginia,491,1792147,1.6739698250199342e-06
2083,WV,5,2,West Virginia,467,1792147,2.789949708366557e-06
2084,WV,2,3,West Virginia,523,1792147,1.1159798833466228e-06
2085,WV,1,4,West Virginia,419,1792147,5.579899416733114e-07
2086,WV,1,5,West Virginia,460,1792147,5.579899416733114e-07
2087,WV,3,6,West Virginia,482,1792147,1.6739698250199342e-06
2088,WV,1,7,West Virginia,449,1792147,5.579899416733114e-07
2089,WV,7,8,West Virginia,477,1792147,3.90592959171318e-06
2090,WV,1,9,West Virginia,440,1792147,5.579899416733114e-07
2091,WV,1,10,West Virginia,412,1792147,5.579899416733114e-07
2092,WV,3,11,West Virginia,409,1792147,1.6739698250199342e-06
2093,WV,4,12,West Virginia,458,1792147,2.2319597666932456e-06
2094,WV,2,13,West Virginia,419,1792147,1.1159798833466228e-06
2095,WV,3,14,West Virginia,464,1792147,1.6739698250199342e-06
2096,WV,8,15,West Virginia,425,1792147,4.463919533386491e-06
2097,WV,8,16,West Virginia,436,1792147,4.463919533386491e-06
2098,WV,2,17,West Virginia,426,1792147,1.1159798833466228e-06
2099,WV,4,18,West Virginia,501,1792147,2.2319597666932456e-06
2100,WV,4,19,West Virginia,474,1792147,2.2319597666932456e-06
2101,WV,2,20,West Virginia,494,1792147,1.1159798833466228e-06
2102,WV,7,21,West Virginia,462,1792147,3.90592959171318e-06
2103,WV,1,22,West Virginia,497,1792147,5.579899416733114e-07
2104,WV,6,23,West Virginia,442,1792147,3.3479396500398684e-06
2105,WV,1,24,West Virginia,460,1792147,5.579899416733114e-07
2106,WV,3,25,West Virginia,468,1792147,1.6739698250199342e-06
2107,WV,1,26,West Virginia,484,1792147,5.579899416733114e-07
2108,WV,4,27,West Virginia,495,1792147,2.2319597666932456e-06
2109,WV,1,29,West Virginia,500,1792147,5.579899416733114e-07
2110,WV,4,30,West Virginia,455,1792147,2.2319597666932456e-06
2111,WV,8,31,West Virginia,471,1792147,4.463919533386491e-06
2112,WV,1,32,West Virginia,485,1792147,5.579899416733114e-07
2113,WV,7,33,West Virginia,531,1792147,3.90592959171318e-06
2114,WV,2,34,West Virginia,554,1792147,1.1159798833466228e-06
2115,WV,4,35,West Virginia,524,1792147,2.2319597666932456e-06
2116,WV,4,36,West Virginia,569,1792147,2.2319597666932456e-06
2117,WV,5,37,West Virginia,636,1792147,2.789949708366557e-06
2118,WV,11,38,West Virginia,647,1792147,6.137889358406426e-06
2119,WV,4,39,West Virginia,695,1792147,2.2319597666932456e-06
2120,WV,5,40,West Virginia,669,1792147,2.789949708366557e-06
2121,WV,6,41,West Virginia,722,1792147,3.3479396500398684e-06
2122,WV,5,42,West Virginia,687,1792147,2.789949708366557e-06
2123,WV,7,43,West Virginia,639,1792147,3.90592959171318e-06
2124,WV,4,44,West Virginia,596,1792147,2.2319597666932456e-06
2125,WV,3,45,West Virginia,602,1792147,1.6739698250199342e-06
2126,WV,3,46,West Virginia,564,1792147,1.6739698250199342e-06
2127,WV,5,47,West Virginia,545,1792147,2.789949708366557e-06
2128,WV,1,48,West Virginia,485,1792147,5.579899416733114e-07
2129,WV,5,49,West Virginia,469,1792147,2.789949708366557e-06
2130,WY,1,0,Wyoming,117,578759,1.7278349019194518e-06
2131,WY,2,2,Wyoming,123,578759,3.4556698038389036e-06
2132,WY,1,3,Wyoming,102,578759,1.7278349019194518e-06
2133,WY,2,6,Wyoming,68,578759,3.4556698038389036e-06
2134,WY,1,7,Wyoming,83,578759,1.7278349019194518e-06
2135,WY,1,9,Wyoming,96,578759,1.7278349019194518e-06
2136,WY,1,10,Wyoming,84,578759,1.7278349019194518e-06
2137,WY,2,13,Wyoming,93,578759,3.4556698038389036e-06
2138,WY,1,14,Wyoming,89,578759,1.7278349019194518e-06
2139,WY,2,18,Wyoming,95,578759,3.4556698038389036e-06
2140,WY,2,21,Wyoming,113,578759,3.4556698038389036e-06
2141,WY,1,22,Wyoming,100,578759,1.7278349019194518e-06
2142,WY,1,23,Wyoming,89,578759,1.7278349019194518e-06
2143,WY,1,26,Wyoming,94,578759,1.7278349019194518e-06
2144,WY,1,28,Wyoming,119,578759,1.7278349019194518e-06
2145,WY,4,29,Wyoming,102,578759,6.911339607677807e-06
2146,WY,3,31,Wyoming,131,578759,5.183504705758355e-06
2147,WY,19,33,Wyoming,136,578759,3.282886313646958e-05
2148,WY,3,34,Wyoming,132,578759,5.183504705758355e-06
2149,WY,1,35,Wyoming,135,578759,1.7278349019194518e-06
2150,WY,2,36,Wyoming,138,578759,3.4556698038389036e-06
2151,WY,1,38,Wyoming,143,578759,1.7278349019194518e-06
2152,WY,2,39,Wyoming,165,578759,3.4556698038389036e-06
2153,WY,2,40,Wyoming,130,578759,3.4556698038389036e-06
2154,WY,2,42,Wyoming,127,578759,3.4556698038389036e-06
2155,WY,1,43,Wyoming,110,578759,1.7278349019194518e-06
2156,WY,1,44,Wyoming,111,578759,1.7278349019194518e-06
2157,WY,1,47,Wyoming,102,578759,1.7278349019194518e-06
2158,VT,1,0,Vermont,135,623989,1.602592353390845e-06
2159,VT,2,1,Vermont,106,623989,3.20518470678169e-06
2160,VT,2,4,Vermont,129,623989,3.20518470678169e-06
2161,VT,2,6,Vermont,121,623989,3.20518470678169e-06
2162,VT,2,7,Vermont,112,623989,3.20518470678169e-06
2163,VT,2,8,Vermont,103,623989,3.20518470678169e-06
2164,VT,1,9,Vermont,103,623989,1.602592353390845e-06
2165,VT,3,10,Vermont,131,623989,4.807777060172535e-06
2166,VT,3,11,Vermont,116,623989,4.807777060172535e-06
2167,VT,2,12,Vermont,115,623989,3.20518470678169e-06
2168,VT,6,13,Vermont,90,623989,9.61555412034507e-06
2169,VT,2,14,Vermont,124,623989,3.20518470678169e-06
2170,VT,3,15,Vermont,91,623989,4.807777060172535e-06
2171,VT,1,17,Vermont,104,623989,1.602592353390845e-06
2172,VT,1,18,Vermont,115,623989,1.602592353390845e-06
2173,VT,3,19,Vermont,103,623989,4.807777060172535e-06
2174,VT,4,20,Vermont,123,623989,6.41036941356338e-06
2175,VT,4,21,Vermont,104,623989,6.41036941356338e-06
2176,VT,1,22,Vermont,117,623989,1.602592353390845e-06
2177,VT,1,23,Vermont,100,623989,1.602592353390845e-06
2178,VT,1,24,Vermont,113,623989,1.602592353390845e-06
2179,VT,1,25,Vermont,126,623989,1.602592353390845e-06
2180,VT,2,26,Vermont,113,623989,3.20518470678169e-06
2181,VT,1,27,Vermont,120,623989,1.602592353390845e-06
2182,VT,2,30,Vermont,120,623989,3.20518470678169e-06
2183,VT,4,31,Vermont,122,623989,6.41036941356338e-06
2184,VT,2,32,Vermont,117,623989,3.20518470678169e-06
2185,VT,2,33,Vermont,112,623989,3.20518470678169e-06
2186,VT,3,34,Vermont,144,623989,4.807777060172535e-06
2187,VT,5,35,Vermont,106,623989,8.012961766954225e-06
2188,VT,4,36,Vermont,123,623989,6.41036941356338e-06
2189,VT,3,37,Vermont,146,623989,4.807777060172535e-06
2190,VT,2,38,Vermont,113,623989,3.20518470678169e-06
2191,VT,1,39,Vermont,124,623989,1.602592353390845e-06
2192,VT,4,40,Vermont,150,623989,6.41036941356338e-06
2193,VT,3,41,Vermont,138,623989,4.807777060172535e-06
2194,VT,2,42,Vermont,108,623989,3.20518470678169e-06
2195,VT,6,44,Vermont,124,623989,9.61555412034507e-06
2196,VT,3,45,Vermont,114,623989,4.807777060172535e-06
2197,VT,1,46,Vermont,137,623989,1.602592353390845e-06
2198,VT,1,47,Vermont,113,623989,1.602592353390845e-06
2199,VT,1,49,Vermont,168,623989,1.602592353390845e-06
2200,ME,1,0,Maine,277,1344212,7.439302729033813e-07
2201,ME,2,5,Maine,285,1344212,1.4878605458067626e-06
2202,ME,2,6,Maine,277,1344212,1.4878605458067626e-06
2203,ME,5,7,Maine,293,1344212,3.7196513645169064e-06
2204,ME,4,8,Maine,256,1344212,2.975721091613525e-06
2205,ME,5,9,Maine,267,1344212,3.7196513645169064e-06
2206,ME,3,10,Maine,302,1344212,2.231790818710144e-06
2207,ME,9,11,Maine,255,1344212,6.6953724561304316e-06
2208,ME,6,12,Maine,254,1344212,4.463581637420288e-06
2209,ME,2,13,Maine,275,1344212,1.4878605458067626e-06
2210,ME,5,14,Maine,299,1344212,3.7196513645169064e-06
2211,ME,8,15,Maine,280,1344212,5.95144218322705e-06
