,code,count,week,July 2019 Estimate,normalized_counts,state,deaths
452,LA,467,2,4648794,0.0001004561613183,Louisiana,1390
453,LA,250,3,4648794,5.377738828608022e-05,Louisiana,1529
454,LA,415,4,4648794,8.927046455489316e-05,Louisiana,1360
455,LA,463,5,4648794,9.959572310582055e-05,Louisiana,1248
456,LA,481,6,4648794,0.0001034676950624,Louisiana,1171
457,LA,463,7,4648794,9.959572310582055e-05,Louisiana,1129
458,LA,703,8,4648794,0.0001512220158604,Louisiana,1105
459,LA,733,9,4648794,0.0001576753024547,Louisiana,1052
460,LA,740,10,4648794,0.0001591810693267,Louisiana,1054
461,LA,605,11,4648794,0.0001301412796523,Louisiana,1016
462,LA,706,12,4648794,0.0001518673445198,Louisiana,951
463,LA,1098,13,4648794,0.0002361902893524,Louisiana,1004
464,LA,1168,14,4648794,0.0002512479580725,Louisiana,998
465,LA,1204,15,4648794,0.0002589919019857,Louisiana,985
466,LA,1327,16,4648794,0.0002854503770225,Louisiana,1061
467,LA,1124,17,4648794,0.0002417831377342,Louisiana,1152
468,LA,1086,18,4648794,0.0002336089747147,Louisiana,1213
469,LA,1103,19,4648794,0.0002372658371181,Louisiana,1205
470,LA,1081,20,4648794,0.000232533426949,Louisiana,1243
471,LA,1095,21,4648794,0.000235544960693,Louisiana,1181
472,LA,1090,22,4648794,0.0002344694129273,Louisiana,1132
473,LA,932,23,4648794,0.0002004821035305,Louisiana,1098
474,LA,982,24,4648794,0.0002112375811877,Louisiana,1110
475,LA,931,25,4648794,0.0002002669939773,Louisiana,1027
476,LA,753,26,4648794,0.0001619774935176,Louisiana,1040
477,LA,782,27,4648794,0.0001682156705588,Louisiana,991
478,LA,929,28,4648794,0.000199836774871,Louisiana,1036
479,LA,793,29,4648794,0.0001705818756434,Louisiana,1044
480,LA,723,30,4648794,0.0001555242069233,Louisiana,991
481,LA,855,31,4648794,0.0001839186679383,Louisiana,1008
482,LA,947,32,4648794,0.0002037087468276,Louisiana,951
483,LA,1205,33,4648794,0.0002592070115389,Louisiana,1052
484,LA,1455,34,4648794,0.0003129843998249,Louisiana,1056
485,LA,1390,35,4648794,0.0002990022788706,Louisiana,1068
486,LA,1203,36,4648794,0.0002587767924326,Louisiana,1084
487,LA,1347,37,4648794,0.0002897525680854,Louisiana,1103
488,LA,1532,38,4648794,0.000329547835417,Louisiana,1238
489,LA,1214,39,4648794,0.0002611429975172,Louisiana,1207
490,LA,1026,40,4648794,0.000220702401526,Louisiana,1240
491,LA,934,41,4648794,0.0002009123226367,Louisiana,1252
492,LA,779,42,4648794,0.0001675703418994,Louisiana,1392
493,LA,899,43,4648794,0.0001933834882767,Louisiana,1398
494,LA,828,44,4648794,0.0001781107100034,Louisiana,1354
495,LA,803,45,4648794,0.0001727329711748,Louisiana,1240
496,LA,813,46,4648794,0.0001748840667063,Louisiana,1188
497,LA,677,47,4648794,0.0001456291674787,Louisiana,1152
498,LA,609,48,4648794,0.0001310017178648,Louisiana,1152
499,LA,766,49,4648794,0.0001647739177085,Louisiana,1091
500,MD,734,0,6045680,0.0001214090061002,Maryland,1064
501,MD,632,1,6045680,0.0001045374548437,Maryland,1092
502,MD,378,2,6045680,6.252398406796257e-05,Maryland,1191
503,MD,247,3,6045680,4.085561921901259e-05,Maryland,1353
504,MD,966,4,6045680,0.0001597835148403,Maryland,1357
505,MD,1222,5,6045680,0.0002021278003466,Maryland,1538
506,MD,1113,6,6045680,0.0001840983975334,Maryland,1523
507,MD,1118,7,6045680,0.0001849254343597,Maryland,1445
508,MD,1585,8,6045680,0.0002621706739357,Maryland,1431
509,MD,1712,9,6045680,0.0002831774093236,Maryland,1336
510,MD,1386,10,6045680,0.0002292546082491,Maryland,1265
511,MD,1158,11,6045680,0.0001915417289701,Maryland,1167
512,MD,1446,12,6045680,0.0002391790501647,Maryland,1158
513,MD,1788,13,6045680,0.0002957483690833,Maryland,1070
514,MD,1784,14,6045680,0.0002950867396223,Maryland,1031
515,MD,1749,15,6045680,0.0002892974818382,Maryland,1051
516,MD,1902,16,6045680,0.0003146048087229,Maryland,1031
517,MD,2006,17,6045680,0.0003318071747098,Maryland,1026
518,MD,2093,18,6045680,0.0003461976154874,Maryland,1002
519,MD,2054,19,6045680,0.0003397467282423,Maryland,1067
520,MD,2067,20,6045680,0.0003418970239906,Maryland,1007
521,MD,1815,21,6045680,0.0003002143679453,Maryland,1064
522,MD,1621,22,6045680,0.000268125339085,Maryland,1002
523,MD,1762,23,6045680,0.0002914477775866,Maryland,1040
524,MD,1484,24,6045680,0.0002454645300445,Maryland,1046
525,MD,1780,25,6045680,0.0002944251101613,Maryland,996
526,MD,1416,26,6045680,0.0002342168292069,Maryland,991
527,MD,1220,27,6045680,0.0002017969856161,Maryland,1071
528,MD,2192,28,6045680,0.000362572944648,Maryland,1074
529,MD,1587,29,6045680,0.0002625014886662,Maryland,1086
530,MD,1490,30,6045680,0.0002464569742361,Maryland,1052
531,MD,1600,31,6045680,0.0002646517844146,Maryland,1101
532,MD,1871,32,6045680,0.0003094771803998,Maryland,1071
533,MD,2320,33,6045680,0.0003837450874012,Maryland,1088
534,MD,2602,34,6045680,0.0004303899644043,Maryland,1106
535,MD,2680,35,6045680,0.0004432917388945,Maryland,1224
536,MD,2168,36,6045680,0.0003586031678818,Maryland,1185
537,MD,2305,37,6045680,0.0003812639769223,Maryland,1258
538,MD,2415,38,6045680,0.0003994587871008,Maryland,1378
539,MD,1994,39,6045680,0.0003298222863267,Maryland,1432
540,MD,1443,40,6045680,0.0002386828280689,Maryland,1337
541,MD,1466,41,6045680,0.0002424871974699,Maryland,1477
542,MD,1104,42,6045680,0.0001826097312461,Maryland,1364
543,MD,1427,43,6045680,0.0002360363102248,Maryland,1426
544,MD,1444,44,6045680,0.0002388482354342,Maryland,1366
545,MD,1331,45,6045680,0.0002201572031599,Maryland,1321
546,MD,1249,46,6045680,0.0002065937992086,Maryland,1273
547,MD,1083,47,6045680,0.0001791361765756,Maryland,1295
548,MD,1139,48,6045680,0.0001883989890301,Maryland,1169
549,MD,1325,49,6045680,0.0002191647589683,Maryland,1175
550,VA,721,0,8535519,8.447055181998892e-05,Virginia,1455
551,VA,599,1,8535519,7.017733778110036e-05,Virginia,1517
552,VA,422,2,8535519,4.944046167549976e-05,Virginia,1467
553,VA,264,3,8535519,3.0929577920217854e-05,Virginia,1619
554,VA,894,4,8535519,0.0001047387979571,Virginia,1602
555,VA,1122,5,8535519,0.0001314507061609,Virginia,1633
556,VA,1078,6,8535519,0.0001262957765075,Virginia,1669
557,VA,1029,7,8535519,0.0001205550593935,Virginia,1593
558,VA,1785,8,8535519,0.0002091261234378,Virginia,1565
559,VA,1757,9,8535519,0.0002058457136584,Virginia,1464
560,VA,1389,10,8535519,0.0001627317565575,Virginia,1443
561,VA,1446,11,8535519,0.0001694097336084,Virginia,1410
562,VA,1712,12,8535519,0.0002005736265129,Virginia,1422
563,VA,1843,13,8535519,0.0002159212579809,Virginia,1292
564,VA,1977,14,8535519,0.0002316203619252,Virginia,1456
565,VA,2069,15,8535519,0.0002423988512004,Virginia,1394
566,VA,2149,16,8535519,0.0002517714505702,Virginia,1488
567,VA,2210,17,8535519,0.0002589180575897,Virginia,1390
568,VA,2067,18,8535519,0.0002421645362162,Virginia,1463
569,VA,2081,19,8535519,0.0002438047411059,Virginia,1455
570,VA,2252,20,8535519,0.0002638386722588,Virginia,1513
571,VA,2049,21,8535519,0.000240055701358,Virginia,1457
572,VA,1925,22,8535519,0.0002255281723349,Virginia,1454
573,VA,2019,23,8535519,0.0002365409765943,Virginia,1458
574,VA,1842,24,8535519,0.0002158041004887,Virginia,1486
575,VA,2036,25,8535519,0.0002385326539604,Virginia,1469
576,VA,1645,26,8535519,0.0001927240745407,Virginia,1459
577,VA,1704,27,8535519,0.0001996363665759,Virginia,1484
578,VA,2513,28,8535519,0.0002944167777026,Virginia,1516
579,VA,2066,29,8535519,0.0002420473787241,Virginia,1478
580,VA,1640,30,8535519,0.0001921382870801,Virginia,1448
581,VA,1849,31,8535519,0.0002166242029336,Virginia,1496
582,VA,2123,32,8535519,0.000248725355775,Virginia,1546
583,VA,2255,33,8535519,0.0002641901447351,Virginia,1652
584,VA,2952,34,8535519,0.0003458489167442,Virginia,1513
585,VA,2749,35,8535519,0.0003220659458434,Virginia,1614
586,VA,2216,36,8535519,0.0002596210025424,Virginia,1595
587,VA,2904,37,8535519,0.0003402253571223,Virginia,1629
588,VA,3017,38,8535519,0.0003534641537321,Virginia,1795
589,VA,2724,39,8535519,0.0003191370085404,Virginia,1868
590,VA,1982,40,8535519,0.0002322061493858,Virginia,1901
591,VA,1940,41,8535519,0.0002272855347167,Virginia,2016
592,VA,1510,42,8535519,0.0001769078131042,Virginia,2015
593,VA,1850,43,8535519,0.0002167413604257,Virginia,2064
594,VA,1900,44,8535519,0.0002225992350318,Virginia,2123
595,VA,1715,45,8535519,0.0002009250989892,Virginia,1957
596,VA,1612,46,8535519,0.0001888578773007,Virginia,2002
597,VA,1382,47,8535519,0.0001619116541126,Virginia,1799
598,VA,1506,48,8535519,0.0001764391831357,Virginia,1737
599,VA,1744,49,8535519,0.0002043226662608,Virginia,1708
600,NJ,680,0,8882190,7.655769579349237e-05,New Jersey,1600
601,NJ,689,1,8882190,7.757095941428859e-05,New Jersey,2124
602,NJ,427,2,8882190,4.8073729564443e-05,New Jersey,3484
603,NJ,269,3,8882190,3.0285323777131546e-05,New Jersey,4774
604,NJ,953,4,8882190,0.0001072933589576,New Jersey,4733
605,NJ,1244,5,8882190,0.0001400555493633,New Jersey,3979
606,NJ,1134,6,8882190,0.0001276712162203,New Jersey,3181
607,NJ,1132,7,8882190,0.0001274460465268,New Jersey,2603
608,NJ,1688,8,8882190,0.0001900432213226,New Jersey,2287
609,NJ,1806,9,8882190,0.0002033282332397,New Jersey,1937
610,NJ,1404,10,8882190,0.0001580691248442,New Jersey,1746
611,NJ,1345,11,8882190,0.0001514266188856,New Jersey,1587
612,NJ,1633,12,8882190,0.0001838510547511,New Jersey,1486
613,NJ,2150,13,8882190,0.0002420574205235,New Jersey,1411
614,NJ,2354,14,8882190,0.0002650247292615,New Jersey,1445
615,NJ,2417,15,8882190,0.0002721175746071,New Jersey,1407
616,NJ,2094,16,8882190,0.0002357526691052,New Jersey,1389
617,NJ,2023,17,8882190,0.0002277591449856,New Jersey,1324
618,NJ,2098,18,8882190,0.0002362030084922,New Jersey,1370
619,NJ,2091,19,8882190,0.0002354149145649,New Jersey,1391
620,NJ,2220,20,8882190,0.0002499383597964,New Jersey,1344
621,NJ,2066,21,8882190,0.0002326002933961,New Jersey,1308
622,NJ,1873,22,8882190,0.0002108714179723,New Jersey,1341
623,NJ,1788,23,8882190,0.0002013017059981,New Jersey,1335
624,NJ,1578,24,8882190,0.0001776588881796,New Jersey,1397
625,NJ,1866,25,8882190,0.000210083324045,New Jersey,1389
626,NJ,1523,26,8882190,0.000171466721608,New Jersey,1378
627,NJ,1510,27,8882190,0.0001700031186002,New Jersey,1395
628,NJ,2288,28,8882190,0.0002575941293757,New Jersey,1330
629,NJ,1759,29,8882190,0.0001980367454422,New Jersey,1401
630,NJ,1535,30,8882190,0.0001728177397691,New Jersey,1341
631,NJ,1794,31,8882190,0.0002019772150787,New Jersey,1470
632,NJ,1973,32,8882190,0.0002221299026478,New Jersey,1434
633,NJ,2185,33,8882190,0.0002459978901599,New Jersey,1567
634,NJ,2815,34,8882190,0.0003169263436157,New Jersey,1632
635,NJ,2681,35,8882190,0.0003018399741505,New Jersey,1676
636,NJ,2199,36,8882190,0.0002475740780145,New Jersey,1697
637,NJ,2641,37,8882190,0.0002973365802803,New Jersey,1904
638,NJ,2566,38,8882190,0.0002888927167736,New Jersey,2026
639,NJ,2225,39,8882190,0.0002505012840301,New Jersey,2094
640,NJ,1694,40,8882190,0.0001907187304032,New Jersey,2064
641,NJ,1600,41,8882190,0.0001801357548082,New Jersey,2215
642,NJ,1312,42,8882190,0.0001477113189427,New Jersey,2053
643,NJ,1497,43,8882190,0.0001685395155924,New Jersey,2159
644,NJ,1617,44,8882190,0.000182049697203,New Jersey,1988
645,NJ,1496,45,8882190,0.0001684269307456,New Jersey,2004
646,NJ,1389,46,8882190,0.0001563803521428,New Jersey,2026
647,NJ,1162,47,8882190,0.0001308235919294,New Jersey,1858
648,NJ,1274,48,8882190,0.000143433094766,New Jersey,1817
649,NJ,1566,49,8882190,0.0001763078700185,New Jersey,1792
650,AZ,577,0,7278717,7.927221239677268e-05,Arizona,1290
651,AZ,523,1,7278717,7.185332250175408e-05,Arizona,1324
652,AZ,347,2,7278717,4.767323691798981e-05,Arizona,1357
653,AZ,214,3,7278717,2.940078588025884e-05,Arizona,1403
654,AZ,796,4,7278717,0.0001093599325265,Arizona,1316
655,AZ,936,5,7278717,0.0001285940915136,Arizona,1384
656,AZ,969,6,7278717,0.0001331278575606,Arizona,1404
657,AZ,1103,7,7278717,0.0001515376954482,Arizona,1427
658,AZ,1476,8,7278717,0.0002027829904638,Arizona,1306
659,AZ,1494,9,7278717,0.0002052559537621,Arizona,1289
660,AZ,1307,10,7278717,0.0001795646128294,Arizona,1310
661,AZ,1396,11,7278717,0.0001917920424712,Arizona,1399
662,AZ,2673,12,7278717,0.0003672350498034,Arizona,1463
663,AZ,2735,13,7278717,0.0003757530344977,Arizona,1550
664,AZ,3026,14,7278717,0.0004157326078208,Arizona,1617
665,AZ,2675,15,7278717,0.0003675098235032,Arizona,1774
666,AZ,2801,16,7278717,0.0003848205665916,Arizona,1953
667,AZ,2334,17,7278717,0.0003206609076846,Arizona,1995
668,AZ,2220,18,7278717,0.0003049988067952,Arizona,1863
669,AZ,2207,19,7278717,0.0003032127777464,Arizona,1792
670,AZ,2344,20,7278717,0.0003220347761837,Arizona,1586
671,AZ,2047,21,7278717,0.0002812308817611,Arizona,1526
672,AZ,1642,22,7278717,0.0002255892075485,Arizona,1505
673,AZ,1817,23,7278717,0.0002496319062823,Arizona,1467
674,AZ,1662,24,7278717,0.0002283369445466,Arizona,1296
675,AZ,1819,25,7278717,0.0002499066799822,Arizona,1282
676,AZ,1522,26,7278717,0.0002091027855595,Arizona,1259
677,AZ,1354,27,7278717,0.000186021794775,Arizona,1285
678,AZ,2333,28,7278717,0.0003205235208347,Arizona,1202
679,AZ,1885,29,7278717,0.0002589742120761,Arizona,1241
680,AZ,1751,30,7278717,0.0002405643741884,Arizona,1236
681,AZ,1904,31,7278717,0.0002615845622243,Arizona,1282
682,AZ,2160,32,7278717,0.0002967555958007,Arizona,1312
683,AZ,2221,33,7278717,0.0003051361936451,Arizona,1399
684,AZ,2816,34,7278717,0.0003868813693402,Arizona,1252
685,AZ,2727,35,7278717,0.0003746539396984,Arizona,1525
686,AZ,2391,36,7278717,0.0003284919581294,Arizona,1531
687,AZ,2933,37,7278717,0.0004029556307794,Arizona,1696
688,AZ,2944,38,7278717,0.0004044668861284,Arizona,2004
689,AZ,2657,39,7278717,0.0003650368602048,Arizona,2098
690,AZ,1868,40,7278717,0.0002566386356276,Arizona,2205
691,AZ,1918,41,7278717,0.000263507978123,Arizona,2300
692,AZ,1702,42,7278717,0.0002338324185429,Arizona,2422
693,AZ,1673,43,7278717,0.0002298481998956,Arizona,2453
694,AZ,1887,44,7278717,0.0002592489857759,Arizona,2395
695,AZ,1637,45,7278717,0.0002249022732989,Arizona,2056
696,AZ,1473,46,7278717,0.0002023708299141,Arizona,1909
697,AZ,1204,47,7278717,0.0001654137672889,Arizona,1685
698,AZ,1190,48,7278717,0.0001634903513902,Arizona,1550
699,AZ,1524,49,7278717,0.0002093775592594,Arizona,1515
700,MI,550,0,9986857,5.5072381631177855e-05,Michigan,2036
701,MI,496,1,9986857,4.966527507102585e-05,Michigan,2432
702,MI,353,2,9986857,3.534645584691961e-05,Michigan,3117
703,MI,206,3,9986857,2.062711021095025e-05,Michigan,3385
704,MI,814,4,9986857,8.150712481414322e-05,Michigan,3159
705,MI,998,5,9986857,9.993133975984636e-05,Michigan,2806
706,MI,881,6,9986857,8.821594221285035e-05,Michigan,2588
707,MI,960,7,9986857,9.61263388471468e-05,Michigan,2241
708,MI,1459,8,9986857,0.000146092008727,Michigan,2160
709,MI,1439,9,9986857,0.0001440893766677,Michigan,2012
710,MI,1029,10,9986857,0.0001030354194517,Michigan,1962
711,MI,952,11,9986857,9.532528602342058e-05,Michigan,2000
712,MI,1338,12,9986857,0.0001339760847682,Michigan,1860
713,MI,1603,13,9986857,0.0001605109595541,Michigan,1885
714,MI,1881,14,9986857,0.0001883475451786,Michigan,1918
715,MI,1927,15,9986857,0.000192953598915,Michigan,1984
716,MI,2064,16,9986857,0.0002066716285213,Michigan,1890
717,MI,1922,17,9986857,0.0001924529409002,Michigan,1879
718,MI,1775,18,9986857,0.0001777335952642,Michigan,1891
719,MI,1810,19,9986857,0.000181238201368,Michigan,1968
720,MI,1916,20,9986857,0.0001918521512824,Michigan,1868
721,MI,1775,21,9986857,0.0001777335952642,Michigan,2024
722,MI,1541,22,9986857,0.0001543028001702,Michigan,1926
723,MI,1598,23,9986857,0.0001600103015393,Michigan,1936
724,MI,1376,24,9986857,0.0001377810856809,Michigan,1959
725,MI,1798,25,9986857,0.0001800366221324,Michigan,1942
726,MI,1364,26,9986857,0.0001365795064453,Michigan,1905
727,MI,1235,27,9986857,0.0001236625296627,Michigan,2006
728,MI,1977,28,9986857,0.0001979601790633,Michigan,2032
729,MI,1617,29,9986857,0.0001619128019956,Michigan,2146
730,MI,1497,30,9986857,0.0001498970096397,Michigan,2029
731,MI,1723,31,9986857,0.00017252675191,Michigan,2207
732,MI,2091,32,9986857,0.0002093751818014,Michigan,2177
733,MI,2103,33,9986857,0.000210576761037,Michigan,2347
734,MI,3378,34,9986857,0.0003382445548183,Michigan,2426
735,MI,2575,35,9986857,0.0002578388776368,Michigan,2623
736,MI,1935,36,9986857,0.0001937546517387,Michigan,2661
737,MI,2483,37,9986857,0.000248626770164,Michigan,2804
738,MI,2544,38,9986857,0.0002547347979449,Michigan,2958
739,MI,2235,39,9986857,0.0002237941326285,Michigan,2765
740,MI,1617,40,9986857,0.0001619128019956,Michigan,2633
741,MI,1457,41,9986857,0.0001458917455211,Michigan,2552
742,MI,1123,42,9986857,0.0001124477901305,Michigan,2354
743,MI,1334,43,9986857,0.0001335755583563,Michigan,2394
744,MI,1553,44,9986857,0.0001555043794058,Michigan,2341
745,MI,1354,45,9986857,0.0001355781904156,Michigan,2185
746,MI,1194,46,9986857,0.0001195571339411,Michigan,2283
747,MI,1015,47,9986857,0.0001016335770102,Michigan,2079
748,MI,1062,48,9986857,0.0001063397623496,Michigan,2097
749,MI,1312,49,9986857,0.0001313726630911,Michigan,2062
750,TN,549,0,6833174,8.034333678609677e-05,Tennessee,1526
751,TN,475,1,6833174,6.951381598068482e-05,Tennessee,1528
752,TN,294,2,6833174,4.302539347015018e-05,Tennessee,1593
753,TN,194,3,6833174,2.839090589526917e-05,Tennessee,1514
754,TN,775,4,6833174,0.0001134172787053,Tennessee,1541
755,TN,845,5,6833174,0.0001236614200077,Tennessee,1483
756,TN,805,6,6833174,0.0001178076249777,Tennessee,1495
757,TN,727,7,6833174,0.0001063927246693,Tennessee,1492
758,TN,1265,8,6833174,0.0001851262678222,Tennessee,1544
759,TN,1172,9,6833174,0.0001715161943776,Tennessee,1557
760,TN,1118,10,6833174,0.0001636135710871,Tennessee,1467
761,TN,1023,11,6833174,0.000149710807891,Tennessee,1485
762,TN,1217,12,6833174,0.0001781017137863,Tennessee,1500
763,TN,1582,13,6833174,0.0002315175934346,Tennessee,1570
764,TN,1958,14,6833174,0.0002865432667161,Tennessee,1562
765,TN,1888,15,6833174,0.0002762991254137,Tennessee,1533
766,TN,1991,16,6833174,0.0002913726476158,Tennessee,1634
767,TN,1786,17,6833174,0.0002613719480873,Tennessee,1650
768,TN,1864,18,6833174,0.0002727868483957,Tennessee,1710
769,TN,1931,19,6833174,0.0002825919550709,Tennessee,1713
770,TN,2025,20,6833174,0.0002963483733913,Tennessee,1707
771,TN,1775,21,6833174,0.0002597621544541,Tennessee,1678
772,TN,1661,22,6833174,0.0002430788386187,Tennessee,1687
773,TN,1626,23,6833174,0.0002379567679675,Tennessee,1709
774,TN,1487,24,6833174,0.0002176148302384,Tennessee,1624
775,TN,1570,25,6833174,0.0002297614549256,Tennessee,1727
776,TN,1407,26,6833174,0.0002059072401785,Tennessee,1620
777,TN,1337,27,6833174,0.0001956630988761,Tennessee,1743
778,TN,1674,28,6833174,0.0002449813220035,Tennessee,1732
779,TN,1528,29,6833174,0.0002236149701441,Tennessee,1769
780,TN,1432,30,6833174,0.0002095658620722,Tennessee,1784
781,TN,1526,31,6833174,0.0002233222803926,Tennessee,1788
782,TN,1579,32,6833174,0.0002310785588073,Tennessee,1841
783,TN,1870,33,6833174,0.0002736649176502,Tennessee,1815
784,TN,2376,34,6833174,0.0003477154247791,Tennessee,1935
785,TN,2129,35,6833174,0.0003115682404692,Tennessee,2001
786,TN,1797,36,6833174,0.0002629817417206,Tennessee,1919
787,TN,2192,37,6833174,0.0003207879676413,Tennessee,2200
788,TN,2436,38,6833174,0.0003564961173241,Tennessee,2188
789,TN,2496,39,6833174,0.000365276809869,Tennessee,2174
790,TN,1493,40,6833174,0.0002184928994929,Tennessee,2361
791,TN,1535,41,6833174,0.0002246393842744,Tennessee,2365
792,TN,1073,42,6833174,0.0001570280516784,Tennessee,2423
793,TN,1252,43,6833174,0.0001832237844375,Tennessee,2305
794,TN,1272,44,6833174,0.0001861506819524,Tennessee,2283
795,TN,1198,45,6833174,0.000175321161147,Tennessee,2078
796,TN,1134,46,6833174,0.0001659550890991,Tennessee,1943
797,TN,994,47,6833174,0.0001454668064943,Tennessee,1768
798,TN,1060,48,6833174,0.0001551255682937,Tennessee,1788
799,TN,1192,49,6833174,0.0001744430918925,Tennessee,1745
800,MA,530,0,6949503,7.62644465366804e-05,Massachusetts,1170
801,MA,423,1,6949503,6.086766204719963e-05,Massachusetts,1290
802,MA,299,2,6949503,4.302465946125932e-05,Massachusetts,1549
803,MA,214,3,6949503,3.079356897896152e-05,Massachusetts,2038
804,MA,989,4,6949503,0.000142312335141,Massachusetts,2494
805,MA,1212,5,6949503,0.0001744009607593,Massachusetts,2535
806,MA,1164,6,6949503,0.0001674939920164,Massachusetts,2310
807,MA,1126,7,6949503,0.0001620259750949,Massachusetts,2071
808,MA,1728,8,6949503,0.000248650874746,Massachusetts,1886
809,MA,1801,9,6949503,0.0002591552230425,Massachusetts,1578
810,MA,1319,10,6949503,0.0001897977452488,Massachusetts,1360
811,MA,1255,11,6949503,0.0001805884535915,Massachusetts,1236
812,MA,1599,12,6949503,0.0002300883962493,Massachusetts,1140
813,MA,1973,13,6949503,0.0002839051943714,Massachusetts,1129
814,MA,2163,14,6949503,0.0003112452789789,Massachusetts,1084
815,MA,1958,15,6949503,0.0002817467666392,Massachusetts,1048
816,MA,1867,16,6949503,0.0002686523050641,Massachusetts,1047
817,MA,1928,17,6949503,0.0002774299111749,Massachusetts,1060
818,MA,1892,18,6949503,0.0002722496846177,Massachusetts,1089
819,MA,2146,19,6949503,0.0003087990608824,Massachusetts,1022
820,MA,2132,20,6949503,0.0003067845283324,Massachusetts,996
821,MA,2105,21,6949503,0.0003028993584145,Massachusetts,1049
822,MA,1701,22,6949503,0.0002447657048281,Massachusetts,1037
823,MA,1704,23,6949503,0.0002451973903745,Massachusetts,1059
824,MA,1611,24,6949503,0.000231815138435,Massachusetts,1014
825,MA,1751,25,6949503,0.0002519604639353,Massachusetts,1012
826,MA,1497,26,6949503,0.0002154110876705,Massachusetts,1094
827,MA,1470,27,6949503,0.0002115259177526,Massachusetts,1125
828,MA,2239,28,6949503,0.0003221813128219,Massachusetts,1105
829,MA,1883,29,6949503,0.0002709546279784,Massachusetts,1101
830,MA,1688,30,6949503,0.0002428950674602,Massachusetts,1131
831,MA,1914,31,6949503,0.0002754153786249,Massachusetts,1196
832,MA,2172,32,6949503,0.0003125403356182,Massachusetts,1089
833,MA,2289,33,6949503,0.0003293760719291,Massachusetts,1218
834,MA,2480,34,6949503,0.0003568600517188,Massachusetts,1234
835,MA,2418,35,6949503,0.0003479385504258,Massachusetts,1214
836,MA,1838,36,6949503,0.0002644793447819,Massachusetts,1261
837,MA,2418,37,6949503,0.0003479385504258,Massachusetts,1331
838,MA,2440,38,6949503,0.000351104244433,Massachusetts,1351
839,MA,2193,39,6949503,0.0003155621344432,Massachusetts,1426
840,MA,1558,40,6949503,0.0002241886937814,Massachusetts,1552
841,MA,1424,41,6949503,0.000204906739374,Massachusetts,1526
842,MA,1260,42,6949503,0.0001813079295022,Massachusetts,1556
843,MA,1456,43,6949503,0.0002095113852026,Massachusetts,1558
844,MA,1585,44,6949503,0.0002280738636993,Massachusetts,1523
845,MA,1398,45,6949503,0.0002011654646382,Massachusetts,1567
846,MA,1579,46,6949503,0.0002272104926064,Massachusetts,1501
847,MA,1256,47,6949503,0.0001807323487737,Massachusetts,1362
848,MA,1325,48,6949503,0.0001906611163417,Massachusetts,1341
849,MA,1562,49,6949503,0.0002247642745099,Massachusetts,1264
850,IN,449,0,6732219,6.669420587773512e-05,Indiana,1329
851,IN,372,1,6732219,5.525666945772263e-05,Indiana,1486
852,IN,240,2,6732219,3.564946416627267e-05,Indiana,1581
853,IN,163,3,6732219,2.4211927746260186e-05,Indiana,1633
854,IN,515,4,6732219,7.64978085234601e-05,Indiana,1510
855,IN,628,5,6732219,9.328276456841348e-05,Indiana,1597
856,IN,691,6,6732219,0.000102640748912,Indiana,1537
857,IN,630,7,6732219,9.357984343646576e-05,Indiana,1583
858,IN,1001,8,6732219,0.0001486879734601,Indiana,1572
859,IN,997,9,6732219,0.000148093815724,Indiana,1474
860,IN,784,10,6732219,0.0001164549162764,Indiana,1383
861,IN,754,11,6732219,0.0001119987332557,Indiana,1396
862,IN,912,12,6732219,0.0001354679638318,Indiana,1392
863,IN,1116,13,6732219,0.0001657700083731,Indiana,1353
864,IN,1182,14,6732219,0.0001755736110188,Indiana,1380
865,IN,1275,15,6732219,0.0001893877783833,Indiana,1345
866,IN,1381,16,6732219,0.00020513295839,Indiana,1352
867,IN,1467,17,6732219,0.0002179073497163,Indiana,1383
868,IN,1366,18,6732219,0.0002029048668797,Indiana,1318
869,IN,1411,19,6732219,0.0002095891414108,Indiana,1367
870,IN,1627,20,6732219,0.0002416736591605,Indiana,1344
871,IN,1350,21,6732219,0.0002005282359352,Indiana,1372
872,IN,1226,22,6732219,0.000182109346116,Indiana,1359
873,IN,1341,23,6732219,0.000199191381029,Indiana,1356
874,IN,886,24,6732219,0.0001316059385471,Indiana,1271
875,IN,1149,25,6732219,0.000170671809696,Indiana,1343
876,IN,857,26,6732219,0.0001272982949603,Indiana,1409
877,IN,826,27,6732219,0.0001226935725055,Indiana,1441
878,IN,1199,28,6732219,0.0001780987813973,Indiana,1411
879,IN,1060,29,6732219,0.0001574518000677,Indiana,1442
880,IN,1095,30,6732219,0.0001626506802586,Indiana,1524
881,IN,1122,31,6732219,0.0001666612449773,Indiana,1514
882,IN,1396,32,6732219,0.0002073610499004,Indiana,1600
883,IN,1804,33,6732219,0.0002679651389831,Indiana,1655
884,IN,2121,34,6732219,0.0003150521395694,Indiana,1721
885,IN,1931,35,6732219,0.0002868296471044,Indiana,1936
886,IN,1463,36,6732219,0.0002173131919802,Indiana,2015
887,IN,1811,37,6732219,0.0002690049150213,Indiana,1943
888,IN,1712,38,6732219,0.0002542995110527,Indiana,2119
889,IN,1512,39,6732219,0.0002245916242475,Indiana,2060
890,IN,1150,40,6732219,0.00017082034913,Indiana,2010
891,IN,1065,41,6732219,0.0001581944972378,Indiana,2044
892,IN,922,42,6732219,0.000136953358172,Indiana,1966
